Age,Gender,University,Department,Year,Current CGPA,Stress value,Anxiety value,Depression value
23-26,Female,Patuakhali Science and Technology University,Engineering - CS ,2,3.40 - 3.79,0.467391304347826,0.5666666666666668,0.1878787878787879
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.8913043478260868,0.8333333333333334,0.7575757575757578
18-22,Female,North South University (NSU),Engineering - CS ,3,2.50 - 2.99,0.8043478260869563,1.0,0.8636363636363639
23-26,Female,North South University (NSU),Engineering - CS ,4,2.50 - 2.99,0.5,0.4666666666666666,0.5666666666666668
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - EEE,0,3.00 - 3.39,0.5,0.3333333333333333,0.3333333333333333
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.8804347826086956,0.9666666666666668,0.7848484848484851
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.2826086956521739,0.21666666666666667,0.3333333333333333
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,3,3.40 - 3.79,0.3804347826086955,0.20000000000000004,0.2515151515151515
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,3.00 - 3.39,0.5543478260869564,0.7833333333333333,0.4545454545454546
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.17391304347826084,0.06666666666666667,0.07575757575757576
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.6521739130434782,0.6,0.7727272727272727
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.5217391304347826,0.7000000000000001,0.49090909090909096
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,3,3.80 - 4.00,0.5108695652173911,0.13333333333333333,0.23333333333333336
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.22826086956521732,0.5499999999999999,0.784848484848485
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,2,3.00 - 3.39,0.3804347826086956,0.5833333333333334,0.5818181818181818
23-26,Female,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,1,3.40 - 3.79,0.48913043478260865,0.4500000000000001,0.2333333333333333
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.467391304347826,0.3166666666666667,0.2515151515151515
23-26,Male,Dhaka University (DU),Other,4,3.00 - 3.39,0.6956521739130433,0.6666666666666669,0.7575757575757576
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.00 - 3.39,0.3478260869565217,0.3666666666666667,0.5121212121212122
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,Below 2.50,0.40217391304347827,0.3333333333333333,0.3333333333333333
23-26,Female,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.3913043478260869,0.26666666666666666,0.40909090909090906
23-26,Male,Patuakhali Science and Technology University,Engineering - CS ,3,3.00 - 3.39,0.6086956521739129,0.5666666666666667,0.5818181818181819
18-22,Male,United International University (UIU),Business and Entrepreneurship Studies,3,2.50 - 2.99,0.5,0.3333333333333333,0.2727272727272727
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,Below 2.50,0.5543478260869564,0.7666666666666667,0.4545454545454546
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,3.00 - 3.39,0.467391304347826,0.5666666666666667,0.6666666666666666
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,3.40 - 3.79,0.8152173913043476,1.0,0.9545454545454547
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,2.50 - 2.99,0.7173913043478258,0.5666666666666668,0.6666666666666666
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,0,3.00 - 3.39,0.5652173913043479,0.6333333333333334,0.3333333333333333
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.7717391304347824,0.8833333333333334,0.796969696969697
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.5760869565217389,0.48333333333333334,0.5545454545454546
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,Other,0.760869565217391,1.0,0.6939393939393941
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.760869565217391,0.8166666666666668,0.7636363636363638
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.7826086956521737,0.6666666666666669,0.6454545454545456
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.8260869565217388,0.8166666666666668,0.8121212121212122
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.21739130434782603,0.21666666666666667,0.36363636363636365
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.8913043478260868,0.9666666666666668,0.9090909090909092
18-22,Female,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,1,Below 2.50,0.5,0.6333333333333334,0.7787878787878789
18-22,Male,North South University (NSU),Engineering - CS ,3,3.40 - 3.79,0.543478260869565,0.75,0.38484848484848494
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,2,3.00 - 3.39,0.3913043478260869,0.3666666666666667,0.2787878787878788
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.4999999999999999,0.43333333333333335,0.41515151515151516
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.7826086956521736,0.9499999999999998,0.8484848484848487
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,3,3.40 - 3.79,0.2826086956521738,0.4666666666666668,0.20303030303030303
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.6195652173913041,0.5333333333333333,0.46666666666666673
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.0,0.0,0.0
18-22,Female,Bangladesh University of Engineering and Technology (BUET),Engineering - EEE,2,3.80 - 4.00,0.5217391304347825,0.26666666666666666,0.37878787878787873
23-26,Female,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.8913043478260868,0.65,0.8636363636363639
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.49999999999999983,0.49999999999999994,0.3515151515151515
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.4130434782608695,0.3,0.2181818181818182
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.4456521739130434,0.6000000000000001,0.3787878787878788
18-22,Female,Bangladesh Agricultural University (BAU),Engineering - CS ,1,3.40 - 3.79,0.4782608695652173,0.3333333333333333,0.16060606060606059
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,3.00 - 3.39,0.6956521739130433,0.65,0.484848484848485
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5326086956521738,0.3333333333333333,0.16666666666666669
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.6195652173913042,0.5666666666666668,0.8606060606060607
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.5543478260869564,0.26666666666666666,0.3515151515151515
18-22,Female,Islamic University of Technology (IUT),Engineering - Other,2,3.00 - 3.39,0.760869565217391,0.9,0.8787878787878789
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.4130434782608695,0.21666666666666667,0.30303030303030304
18-22,Prefer not to say,Patuakhali Science and Technology University,Engineering - CS ,1,3.00 - 3.39,0.48913043478260854,0.4833333333333334,0.5787878787878787
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.00 - 3.39,0.5,0.48333333333333334,0.5151515151515152
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,3,3.40 - 3.79,0.8260869565217388,1.0,0.8848484848484849
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.6413043478260868,0.7333333333333334,0.5666666666666668
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,Other,0.30434782608695643,0.25000000000000006,0.3848484848484849
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.48913043478260865,0.9333333333333332,0.5606060606060608
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.7065217391304347,0.6166666666666667,0.3878787878787878
23-26,Male,Dhaka University (DU),Biological Sciences,4,3.00 - 3.39,0.48913043478260865,0.5000000000000001,0.3333333333333333
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.6304347826086955,0.43333333333333335,0.5151515151515151
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.684782608695652,0.3833333333333333,0.596969696969697
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.80 - 4.00,0.48913043478260865,0.46666666666666673,0.3333333333333333
18-22,Male,Dhaka University (DU),Biological Sciences,3,3.00 - 3.39,0.5,0.5333333333333333,0.6969696969696969
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.576086956521739,0.5833333333333334,0.49090909090909096
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,Below 2.50,0.5108695652173912,0.6666666666666666,0.6666666666666666
18-22,Female,Rajshahi University of Engineering and Technology (RUET),Engineering - CS ,1,3.40 - 3.79,0.467391304347826,0.55,0.5393939393939393
23-26,Male,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.902173913043478,1.0,0.6393939393939395
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.30434782608695643,0.4000000000000001,0.4636363636363637
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.40 - 3.79,0.1630434782608695,0.03333333333333333,0.31818181818181823
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.0,0.0,0.0
23-26,Female,North South University (NSU),Engineering - CS ,4,2.50 - 2.99,0.902173913043478,0.9666666666666668,0.584848484848485
18-22,Male,East West University (EWU),Engineering - CS ,4,3.00 - 3.39,0.48913043478260854,0.38333333333333336,0.2818181818181818
23-26,Male,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.8260869565217389,0.85,0.7484848484848484
18-22,Female,Islamic University of Technology (IUT),Engineering - Civil Engineering ,3,3.80 - 4.00,0.8043478260869561,1.0,0.7272727272727274
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,3.40 - 3.79,0.7826086956521738,0.7000000000000001,0.7878787878787881
23-26,Male,BRAC University,Engineering - CS ,4,2.50 - 2.99,0.902173913043478,0.8000000000000002,0.9272727272727275
23-26,Male,Dhaka University (DU),Business and Entrepreneurship Studies,4,3.00 - 3.39,0.760869565217391,0.7833333333333333,0.5666666666666668
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.684782608695652,0.6666666666666666,0.6636363636363638
18-22,Male,Dhaka University (DU),Business and Entrepreneurship Studies,2,3.40 - 3.79,0.48913043478260865,0.26666666666666666,0.2818181818181818
18-22,Male,United International University (UIU),Engineering - CS ,1,2.50 - 2.99,0.5,0.6666666666666666,0.6666666666666666
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.3695652173913042,0.2833333333333334,0.15151515151515152
18-22,Female,Rajshahi University (RU),Biological Sciences,2,3.80 - 4.00,0.3260869565217391,0.21666666666666667,0.17272727272727273
23-26,Male,Dhaka University (DU),Business and Entrepreneurship Studies,2,3.00 - 3.39,0.6739130434782605,0.8833333333333332,0.6727272727272728
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.5,0.3333333333333333,0.3333333333333333
18-22,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,3,3.40 - 3.79,0.8804347826086953,0.8666666666666666,0.7181818181818181
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.00 - 3.39,0.3478260869565217,0.19999999999999998,0.46060606060606063
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.35869565217391297,0.39999999999999997,0.7000000000000001
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.6630434782608694,0.5666666666666668,0.4848484848484849
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.5326086956521738,0.7000000000000001,0.6060606060606061
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.6304347826086956,0.23333333333333336,0.787878787878788
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.7282608695652172,0.8166666666666668,0.6969696969696969
23-26,Male,United International University (UIU),Engineering - CS ,3,2.50 - 2.99,0.4456521739130434,0.8333333333333334,0.8090909090909092
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,3.40 - 3.79,0.43478260869565216,0.26666666666666666,0.37878787878787873
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,4,3.40 - 3.79,0.7826086956521738,0.8166666666666668,0.6696969696969697
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.00 - 3.39,0.14130434782608695,0.16666666666666666,0.25757575757575757
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - EEE,3,2.50 - 2.99,0.760869565217391,0.8666666666666666,0.787878787878788
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,Below 2.50,0.9130434782608695,0.9333333333333332,0.7575757575757576
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.4456521739130435,0.48333333333333345,0.5060606060606061
18-22,Male,North South University (NSU),Engineering - CS ,1,3.00 - 3.39,0.5108695652173912,0.3333333333333333,0.3333333333333333
18-22,Female,"Independent University, Bangladesh (IUB)",Other,1,2.50 - 2.99,0.3695652173913043,0.7666666666666666,0.6060606060606062
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.40 - 3.79,0.4782608695652173,0.3666666666666667,0.4090909090909091
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.40 - 3.79,0.83695652173913,0.8000000000000002,0.9757575757575757
18-22,Female,North South University (NSU),Engineering - EEE,1,2.50 - 2.99,0.6304347826086955,0.7333333333333334,0.36363636363636365
23-26,Male,East West University (EWU),Engineering - CS ,4,3.40 - 3.79,0.8695652173913043,1.0,1.0
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,2,3.40 - 3.79,0.5869565217391304,0.4666666666666666,0.1878787878787879
23-26,Male,North South University (NSU),Engineering - CS ,4,Below 2.50,0.5,0.0,0.0
18-22,Female,Islamic University of Technology (IUT),Other,1,Other,0.7934782608695651,0.9,0.587878787878788
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,Other,0.608695652173913,0.65,0.28181818181818186
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5869565217391302,0.43333333333333335,0.393939393939394
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.3152173913043478,0.48333333333333334,0.47878787878787893
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.4999999999999999,0.2333333333333333,0.18181818181818185
23-26,Male,North South University (NSU),Engineering - CS ,4,3.40 - 3.79,0.42391304347826075,0.5166666666666667,0.48787878787878786
